id,slug,name,type,monthly_price,annual_price,currency,active,paypal_plan_id,plan_discount,cmr_walk_in_appointments,cmr_home_service_appointments,cmr_on_demand_appointments,cmr_data_limit,cmr_data_retention,cmr_calendar,cmr_tasks_events,cmr_my_net,cmr_nter,cmr_family,cmr_deals,cmr_jobs_search,cmr_reports,bsp_walk_in_appointments,bsp_home_service_appointments,bsp_on_demand_appointments,bsp_data_limit,bsp_data_retention,bsp_calendar,bsp_bus_net,bsp_nter,promotions,leads,prospects,job_postings,employees,gratuity,marketing,branches,advance_reports,tenant,events,bid_proposal,e_commerce,warehouse,employee_center,risk_managemment,time_managemment,compensation,recruitment,shopping,accounting,budget_planning,finance_management,supply_chain,restaurant,transportation,event_management,custom_portals,add_on1,add_on2,add_on3,add_on4,add_on5,add_on6,add_on7,add_on8,add_on9,add_on10,add_on11,add_on12,add_on13,add_on14,add_on15,add_on16,add_on17,add_on18,add_on19,add_on20,country_id,inserted_at,updated_at
1,freelancer,FreeLancer(Pay-as-You-Go),bsp,0,0,USD,true,"","{""title"": ""Plan Discount"", ""details"": ""sample details"", ""end_date"": ""2021-04-30T10:30:00Z"", ""begin_date"": ""2021-04-26T10:30:00Z"", ""instructions"": ""sample instructions"", ""discount_percentage"": 10.0}","{""name"": ""Walk-In Services"", ""type"": ""common"", ""limit"": null, ""title"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": 600, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": 50, ""unit_of_measure"": null}","{""name"": ""In-Home Services"", ""type"": ""common"", ""limit"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": 600, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": 50, ""unit_of_measure"": null}","{""name"": ""On-Demand Services"", ""type"": ""common"", ""limit"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": 600, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": 50, ""unit_of_measure"": null}","{""name"": ""Data Size Limit"", ""type"": ""common"", ""limit"": ""5"", ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""Gb""}","{""name"": ""Data Retention"", ""type"": ""common"", ""limit"": ""6"", ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""Months""}","{""name"": ""Calendar"", ""type"": ""common"", ""limit"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Tasks & Events"", ""type"": ""common"", ""limit"": null, ""active"": false, ""details"": ""Coming soon!"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""MyNet"", ""type"": ""common"", ""limit"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""NTer"", ""type"": ""common"", ""limit"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""My Family"", ""type"": ""common"", ""limit"": null, ""active"": false, ""details"": ""Coming soon!"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Deals"", ""type"": ""common"", ""limit"": null, ""active"": true, ""details"": ""Free Text"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Job Search"", ""type"": ""common"", ""limit"": null, ""active"": false, ""details"": ""Coming soon!"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Special instructions"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Reports"", ""type"": ""common"", ""limit"": null, ""title"": ""Basic reports"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Walk-In Services"", ""type"": ""common"", ""limit"": ""Unlimited"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""In-Home Services"", ""type"": ""common"", ""limit"": ""Unlimited"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""On-Demand Services"", ""type"": ""common"", ""limit"": null, ""active"": false, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": 300, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": 25, ""unit_of_measure"": null}","{""name"": ""Data Size Limit"", ""type"": ""common"", ""limit"": ""5"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""Gb""}","{""name"": ""Data Retention"", ""type"": ""common"", ""limit"": ""6"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""Months""}","{""name"": ""Calendar (InApp Calendar)"", ""type"": ""common"", ""limit"": ""Unlimited"", ""title"": ""InApp and Integration with device calendar (Title)"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""InApp and Integration with device calendar (Instructions)"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""BusNet (InApp Messenger)"", ""type"": ""common"", ""limit"": ""Unlimited"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""NTer (InApp Notification Center)"", ""type"": ""common"", ""limit"": ""Unlimited"", ""title"": ""Notification Center(Title)"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": ""Notification Center(Instruction)"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Promotions"", ""type"": ""feature"", ""limit"": null, ""title"": ""Offer Discounts to boost your Business"", ""active"": true, ""details"": ""Promote your Business in the form of Discounts offers, each promotion valid for 30 days from purchase date"", ""included"": true, ""lot_size"": 1.0, ""unit_price"": 50.0, ""annual_limit"": null, ""instructions"": ""In-App purchase also available"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""each""}","{""name"": ""Sales Lead Genration"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Term"", ""active"": false, ""details"": ""Coming soon!"", ""included"": true, ""lot_size"": 1.0, ""unit_price"": 100.0, ""annual_limit"": 0, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": 1, ""unit_of_measure"": ""month""}","{""name"": ""Sales Prospects"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": true, ""lot_size"": 1.0, ""unit_price"": 200.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": 1, ""unit_of_measure"": ""month""}","{""name"": ""Job Postings"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Use"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": null, ""unit_price"": 50.0, ""annual_limit"": null, ""instructions"": ""In-App Purchase"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Employees"", ""type"": ""feature"", ""limit"": null, ""title"": null, ""active"": true, ""details"": null, ""included"": false, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Gratuity/ Tip"", ""type"": ""feature"", ""limit"": ""100"", ""title"": ""Received from Consumers, at their Will"", ""active"": true, ""details"": ""TUDO Platform keeps 100% Gratuity/ Tip"", ""included"": true, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""%""}","{""name"": ""Marketing"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Branches"", ""type"": ""feature"", ""limit"": null, ""title"": null, ""active"": true, ""details"": null, ""included"": false, ""lot_size"": null, ""unit_price"": null, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Advance Reports"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 50.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": 1, ""unit_of_measure"": ""month""}","{""name"": ""Tenent"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Events"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Use"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 50.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": null}","{""name"": ""Bid Proposal"", ""type"": ""feature"", ""limit"": null, ""title"": ""Respond to Bid Requests from Consumers"", ""active"": true, ""details"": null, ""included"": true, ""lot_size"": 1.0, ""unit_price"": 6.0, ""annual_limit"": null, ""instructions"": ""In-App purchase also available"", ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""each""}","{""name"": ""E Commerce"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Ware House"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Employee Center"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Risk Managemment"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Time Managemment"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Compensation"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Recruitment"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Shopping"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Accounting"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Budget Planning"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Finance Management"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Supply Chain"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Restaurant"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Transportation"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Event Management"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Custom Portals"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 1"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 2"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 3"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 4"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 5"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 6"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 7"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 8"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 9"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 10"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 11"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 12"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 13"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 14"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 15"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 16"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 17"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 18"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 19"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}","{""name"": ""Add On 20"", ""type"": ""feature"", ""limit"": null, ""title"": ""Pay per Month"", ""active"": false, ""details"": ""Coming soon!"", ""included"": false, ""lot_size"": 1.0, ""unit_price"": 10.0, ""annual_limit"": null, ""instructions"": null, ""lot_discount"": null, ""monthly_limit"": null, ""unit_of_measure"": ""month""}",1,2021-06-24 13:58:17,2021-08-21 23:02:19
